orderId,productId,quantitiy
4402,691,1
4402,540,1
4402,170,1
4402,684,1
4402,233,1
4403,672,1
4403,380,1
4403,9,1
4403,543,1
4403,551,1
4404,327,1
4404,346,1
4404,8,1
4404,13,1
4404,287,1
4404,489,1
4405,170,1
4405,624,1
4405,412,1
4405,335,1
4405,911,1
4405,74,1
4406,100,1
4406,321,1
4406,167,1
4406,481,1
4407,54,1
4407,933,1
4407,470,1
4407,118,1
4407,684,1
4408,984,1
4408,503,1
4409,117,1
4409,218,1
4410,12,1
4410,658,1
4410,194,1
4410,539,1
4411,110,1
4411,942,1
4411,846,1
4411,495,1
4412,696,1
4412,958,1
4413,254,1
4413,482,1
4413,773,1
4413,616,1
4413,597,1
4413,810,1
4413,534,1
4414,512,1
4414,606,1
4414,383,1
4414,230,1
4414,447,1
4414,89,1
4415,528,1
4415,138,1
4415,756,1
4416,699,1
4417,653,1
4417,197,1
4417,253,1
4417,471,1
4417,563,1
4417,236,1
4418,885,1
4418,382,1
4418,565,1
4418,480,1
4419,563,1
4419,130,1
4419,96,1
4420,894,1
4420,556,1
4420,723,1
4420,254,1
4420,431,1
4420,563,1
4421,852,1
4421,677,1
4421,694,1
4421,606,1
4421,585,1
4422,494,1
4422,323,1
4422,394,1
4423,408,1
4423,512,1
4423,610,1
4423,902,1
4423,31,1
4424,720,1
4424,744,1
4424,669,1
4425,453,1
4425,708,1
4426,361,1
4426,491,1
4426,798,1
4426,483,1
4426,497,1
4427,622,1
4427,92,1
4427,118,1
4427,382,1
4427,308,1
4427,974,1
4428,227,1
4428,501,1
4428,433,1
4429,895,1
4429,628,1
4429,562,1
4429,49,1
4429,15,1
4430,950,1
4430,318,1
4430,498,1
4431,789,1
4431,493,1
4431,456,1
4432,135,1
4432,323,1
4432,363,1
4432,449,1
4432,538,1
4433,265,1
4433,348,1
4433,809,1
4433,907,1
4433,919,1
4434,789,1
4434,880,1
4434,415,1
4434,28,1
4435,255,1
4435,131,1
4436,125,1
4436,535,1
4436,367,1
4436,339,1
4436,353,1
4437,906,1
4437,93,1
4437,820,1
4438,285,1
4438,42,1
4438,440,1
4438,870,1
4438,17,1
4439,640,1
4439,245,1
4439,709,1
4440,450,1
4440,841,1
4441,4,1
4442,37,1
4442,509,1
4442,706,1
4443,635,1
4443,988,1
4444,664,1
4445,96,1
4445,76,1
4445,16,1
4445,803,1
4445,744,1
4445,776,1
4445,668,1
4445,679,1
4446,48,1
4446,5,1
4447,158,1
4447,95,1
4447,415,1
4447,251,1
4447,140,1
4447,598,1
4447,175,1
4448,251,1
4448,317,1
4448,93,1
4448,135,1
4449,599,1
4450,544,1
4450,499,1
4451,75,1
4451,363,1
4451,676,1
4452,691,1
4453,316,1
4453,63,1
4453,620,1
4453,856,1
4453,621,1
4453,189,1
4454,792,1
4454,345,1
4454,19,1
4454,406,1
4455,28,1
4455,578,1
4456,498,1
4456,614,1
4456,969,1
4456,133,1
4457,551,1
4457,196,1
4457,798,1
4457,998,1
4457,881,1
4457,512,1
4457,142,1
4457,584,1
4458,539,1
4458,763,1
4459,678,1
4459,336,1
4459,916,1
4459,965,1
4459,752,1
4460,604,1
4460,542,1
4460,561,1
4461,205,1
4461,670,1
4462,429,1
4462,54,1
4463,727,1
4463,344,1
4463,558,1
4463,730,1
4464,7,1
4464,333,1
4465,149,1
4465,744,1
4465,289,1
4465,51,1
4466,98,1
4466,574,1
4466,531,1
4466,854,1
4467,301,1
4467,864,1
4467,149,1
4468,182,1
4468,878,1
4468,864,1
4468,981,1
4468,845,1
4469,404,1
4469,247,1
4470,351,1
4470,231,1
4470,2,1
4471,275,1
4471,34,1
4471,378,1
4471,121,1
4472,983,1
4472,836,1
4472,612,1
4472,506,1
4472,587,1
4473,670,1
4473,242,1
4473,261,1
4473,804,1
4473,301,1
4473,232,1
4473,765,1
4474,427,1
4474,551,1
4474,477,1
4474,746,1
4474,508,1
4475,507,1
4475,888,1
4476,43,1
4476,164,1
4477,918,1
4477,754,1
4477,346,1
4477,796,1
4477,881,1
4477,671,1
4477,223,1
4478,104,1
4478,871,1
4478,39,1
4478,980,1
4478,186,1
4478,779,1
4479,511,1
4479,422,1
4479,757,1
4480,368,1
4480,333,1
4480,145,1
4480,320,1
4480,315,1
4480,284,1
4480,908,1
4481,344,1
4481,511,1
4482,408,1
4482,951,1
4482,583,1
4482,741,1
4482,877,1
4482,637,1
4483,953,1
4483,853,1
4483,445,1
4484,489,1
4484,805,1
4484,656,1
4484,322,1
4484,93,1
4484,836,1
4484,645,1
4485,231,1
4485,554,1
4485,576,1
4485,555,1
4486,873,1
4486,583,1
4486,163,1
4486,577,1
4487,327,1
4488,662,1
4488,90,1
4488,555,1
4488,352,1
4489,362,1
4489,301,1
4490,701,1
4490,433,1
4490,787,1
4490,759,1
4490,528,1
4490,102,1
4490,538,1
4491,80,1
4491,957,1
4491,470,1
4492,854,1
4492,144,1
4492,264,1
4492,173,1
4492,440,1
4493,869,1
4493,267,1
4493,434,1
4494,990,1
4494,79,1
4495,962,1
4495,810,1
4495,200,1
4495,468,1
4495,664,1
4496,681,1
4496,689,1
4496,444,1
4496,947,1
4496,179,1
4496,348,1
4497,732,1
4497,598,1
4497,140,1
4497,852,1
4498,208,1
4498,803,1
4498,744,1
4498,415,1
4498,251,1
4499,854,1
4499,903,1
4499,259,1
4500,4,1
4500,979,1
4501,686,1
4501,872,1
4502,129,1
4502,119,1
4502,577,1
4502,339,1
4502,25,1
4502,495,1
4502,596,1
4503,295,1
4503,725,1
4503,989,1
4503,158,1
4504,409,1
4504,273,1
4504,737,1
4504,929,1
4504,764,1
4504,218,1
4504,780,1
4505,604,1
4505,378,1
4505,828,1
4505,859,1
4505,125,1
4506,816,1
4506,160,1
4506,168,1
4506,964,1
4506,936,1
4507,119,1
4507,477,1
4507,280,1
4507,893,1
4507,30,1
4507,411,1
4508,251,1
4508,452,1
4508,163,1
4508,382,1
4509,311,1
4510,956,1
4510,482,1
4511,286,1
4511,674,1
4511,564,1
4511,91,1
4511,196,1
4511,69,1
4512,438,1
4512,129,1
4513,998,1
4513,507,1
4513,86,1
4513,32,1
4513,164,1
4513,148,1
4514,5,1
4514,910,1
4514,46,1
4515,359,1
4515,615,1
4515,327,1
4515,68,1
4515,13,1
4516,799,1
4517,9,1
4517,235,1
4517,655,1
4517,604,1
4517,614,1
4518,740,1
4518,859,1
4518,752,1
4518,540,1
4518,52,1
4518,543,1
4519,873,1
4519,119,1
4519,110,1
4519,915,1
4520,399,1
4520,257,1
4520,208,1
4520,242,1
4521,651,1
4521,836,1
4521,172,1
4521,936,1
4522,820,1
4522,943,1
4522,431,1
4522,229,1
4522,666,1
4523,368,1
4523,53,1
4523,945,1
4523,333,1
4524,769,1
4524,806,1
4524,628,1
4524,287,1
4525,953,1
4525,759,1
4526,109,1
4527,366,1
4527,62,1
4527,523,1
4527,899,1
4527,139,1
4527,618,1
4528,692,1
4528,680,1
4528,869,1
4529,297,1
4529,364,1
4530,18,1
4531,782,1
4531,414,1
4531,935,1
4531,307,1
4531,896,1
4532,645,1
4533,565,1
4533,967,1
4533,73,1
4533,666,1
4533,618,1
4533,530,1
4533,905,1
4534,208,1
4534,507,1
4534,998,1
4535,856,1
4535,717,1
4535,75,1
4535,111,1
4536,920,1
4536,123,1
4536,854,1
4537,323,1
4537,158,1
4537,661,1
4537,416,1
4538,852,1
4538,133,1
4538,383,1
4538,941,1
4538,912,1
4538,604,1
4538,197,1
4539,502,1
4539,666,1
4540,25,1
4540,428,1
4540,935,1
4540,194,1
4540,940,1
4540,4,1
4541,905,1
4541,426,1
4541,936,1
4541,5,1
4541,106,1
4542,60,1
4542,314,1
4542,346,1
4542,999,1
4543,607,1
4543,642,1
4543,161,1
4543,667,1
4544,754,1
4544,458,1
4545,276,1
4545,158,1
4545,111,1
4545,828,1
4545,666,1
4545,28,1
4546,733,1
4546,567,1
4547,59,1
4547,164,1
4548,510,1
4548,8,1
4548,35,1
4549,14,1
4549,317,1
4549,176,1
4549,573,1
4549,3,1
4549,380,1
4550,196,1
4550,827,1
4551,556,1
4551,901,1
4551,881,1
4552,662,1
4552,343,1
4553,23,1
4554,752,1
4554,235,1
4554,187,1
4554,180,1
4554,377,1
4555,183,1
4555,94,1
4555,334,1
4555,87,1
4556,261,1
4557,523,1
4557,392,1
4557,877,1
4557,223,1
4558,338,1
4558,830,1
4558,348,1
4559,521,1
4559,559,1
4560,428,1
4560,711,1
4560,475,1
4561,224,1
4561,780,1
4562,526,1
4562,975,1
4562,630,1
4562,633,1
4563,616,1
4563,192,1
4563,466,1
4564,468,1
4564,519,1
4565,242,1
4565,41,1
4565,103,1
4565,829,1
4566,994,1
4566,426,1
4566,178,1
4566,135,1
4567,281,1
4567,636,1
4567,602,1
4567,588,1
4567,456,1
4568,742,1
4568,305,1
4569,292,1
4569,499,1
4570,394,1
4570,868,1
4570,624,1
4570,850,1
4571,281,1
4571,290,1
4571,558,1
4571,872,1
4571,794,1
4572,830,1
4572,396,1
4573,969,1
4573,519,1
4573,114,1
4573,860,1
4574,106,1
4574,373,1
4575,48,1
4576,362,1
4576,775,1
4576,715,1
4577,597,1
4577,51,1
4577,183,1
4577,466,1
4577,199,1
4578,364,1
4578,484,1
4578,594,1
4579,959,1
4579,787,1
4579,162,1
4580,299,1
4580,563,1
4580,773,1
4580,571,1
4580,464,1
4580,817,1
4581,989,1
4581,288,1
4581,500,1
4581,815,1
4582,724,1
4583,900,1
4583,582,1
4584,236,1
4584,193,1
4585,370,1
4585,665,1
4585,549,1
4586,516,1
4586,342,1
4586,554,1
4586,315,1
4586,35,1
4587,845,1
4587,344,1
4587,108,1
4587,729,1
4588,473,1
4588,79,1
4588,783,1
4588,6,1
4589,612,1
4589,695,1
4590,856,1
4590,959,1
4590,194,1
4590,160,1
4590,387,1
4590,197,1
4590,53,1
4590,914,1
4590,319,1
4591,245,1
4591,364,1
4591,971,1
4591,310,1
4591,777,1
4591,848,1
4592,70,1
4592,619,1
4592,66,1
4593,520,1
4593,6,1
4593,968,1
4593,705,1
4594,473,1
4594,714,1
4595,796,1
4595,241,1
4595,355,1
4595,910,1
4596,282,1
4596,541,1
4596,54,1
4596,746,1
4597,241,1
4598,933,1
4598,69,1
4598,284,1
4599,251,1
4599,692,1
4599,859,1
4599,695,1
4599,864,1
4600,103,1
4600,551,1
4600,943,1
4600,148,1
4601,99,1
4601,594,1
4602,583,1
4603,215,1
4603,60,1
4603,340,1
4604,307,1
4604,110,1
4604,660,1
4604,15,1
4604,75,1
4604,257,1
4604,84,1
4604,371,1
4605,97,1
4605,830,1
4606,316,1
4606,903,1
4607,144,1
4607,921,1
4607,515,1
4608,363,1
4608,418,1
4608,234,1
4608,223,1
4608,424,1
4609,577,1
4609,485,1
4609,780,1
4609,125,1
4610,674,1
4610,640,1
4610,636,1
4611,923,1
4611,239,1
4612,627,1
4612,373,1
4613,957,1
4613,265,1
4613,120,1
4614,376,1
4614,818,1
4615,27,1
4615,521,1
4615,813,1
4615,598,1
4616,815,1
4616,80,1
4616,458,1
4616,614,1
4616,865,1
4616,543,1
4617,603,1
4617,359,1
4617,122,1
4617,310,1
4617,164,1
4618,691,1
4619,476,1
4620,309,1
4620,675,1
4620,880,1
4621,502,1
4621,972,1
4621,463,1
4622,197,1
4623,160,1
4623,297,1
4624,655,1
4624,102,1
4624,896,1
4625,947,1
4625,399,1
4625,915,1
4625,257,1
4625,732,1
4626,99,1
4626,677,1
4626,710,1
4626,722,1
4627,395,1
4627,981,1
4627,408,1
4628,303,1
4628,902,1
4629,394,1
4630,681,1
4630,619,1
4630,464,1
4630,192,1
4631,863,1
4631,183,1
4631,782,1
4631,769,1
4631,773,1
4632,884,1
4632,152,1
4632,762,1
4632,836,1
4633,854,1
4633,547,1
4633,643,1
4633,544,1
4634,947,1
4634,857,1
4635,352,1
4635,178,1
4635,934,1
4635,457,1
4636,654,1
4636,559,1
4636,827,1
4636,703,1
4636,485,1
4636,190,1
4636,283,1
4636,829,1
4637,229,1
4637,437,1
4637,28,1
4637,578,1
4638,522,1
4638,523,1
4638,743,1
4638,381,1
4638,218,1
4638,992,1
4638,877,1
4639,364,1
4639,479,1
4639,933,1
4639,183,1
4639,920,1
4640,194,1
4640,830,1
4640,940,1
4640,179,1
4641,771,1
4641,507,1
4641,558,1
4642,222,1
4642,847,1
4642,175,1
4642,476,1
4643,951,1
4643,241,1
4643,29,1
4644,593,1
4644,474,1
4644,670,1
4644,845,1
4645,772,1
4645,340,1
4646,39,1
4646,503,1
4647,587,1
4647,973,1
4648,952,1
4648,898,1
4648,934,1
4649,652,1
4649,270,1
4650,334,1
4650,781,1
4650,553,1
4651,565,1
4651,610,1
4652,206,1
4652,62,1
4652,470,1
4653,488,1
4653,879,1
4653,543,1
4654,228,1
4654,825,1
4654,178,1
4654,836,1
4654,139,1
4655,952,1
4655,71,1
4655,86,1
4655,790,1
4655,308,1
4656,289,1
4656,997,1
4656,738,1
4656,232,1
4656,889,1
4657,761,1
4657,56,1
4657,622,1
4657,233,1
4658,145,1
4658,433,1
4658,205,1
4659,42,1
4659,214,1
4659,521,1
4659,330,1
4660,395,1
4660,847,1
4660,390,1
4660,16,1
4661,191,1
4661,673,1
4661,945,1
4661,691,1
4661,229,1
4661,775,1
4662,852,1
4662,193,1
4663,562,1
4663,254,1
4664,988,1
4664,105,1
4664,34,1
4664,562,1
4665,707,1
4665,784,1
4665,148,1
4666,669,1
4667,408,1
4667,288,1
4667,942,1
4668,214,1
4668,920,1
4668,111,1
4668,211,1
4669,492,1
4669,339,1
4669,988,1
4669,630,1
4670,583,1
4670,71,1
4670,267,1
4670,957,1
4670,522,1
4671,598,1
4671,853,1
4671,934,1
4672,520,1
4672,431,1
4672,373,1
4673,469,1
4673,159,1
4673,252,1
4673,924,1
4673,405,1
4674,842,1
4674,557,1
4675,640,1
4675,593,1
4675,175,1
4676,105,1
4677,362,1
4678,950,1
4678,303,1
4678,914,1
4678,458,1
4678,282,1
4678,706,1
4679,730,1
4679,668,1
4679,430,1
4679,618,1
4680,454,1
4681,75,1
4681,431,1
4681,520,1
4681,141,1
4681,843,1
4681,70,1
4682,62,1
4682,537,1
4683,654,1
4684,899,1
4684,548,1
4684,16,1
4684,748,1
4684,283,1
4684,458,1
4684,650,1
4685,757,1
4685,422,1
4685,689,1
4685,81,1
4685,46,1
4685,208,1
4686,609,1
4686,814,1
4686,251,1
4686,254,1
4687,902,1
4687,82,1
4687,792,1
4687,274,1
4688,765,1
4688,445,1
4688,24,1
4688,344,1
4689,754,1
4689,71,1
4689,231,1
4690,378,1
4691,904,1
4691,821,1
4691,773,1
4691,129,1
4691,312,1
4692,745,1
4692,191,1
4692,564,1
4693,725,1
4694,34,1
4694,696,1
4694,16,1
4694,507,1
4694,38,1
4695,958,1
4695,106,1
4695,834,1
4695,312,1
4696,713,1
4696,244,1
4696,237,1
4696,957,1
4696,835,1
4697,591,1
4697,869,1
4697,457,1
4698,610,1
4698,910,1
4698,418,1
4698,692,1
4699,596,1
4699,28,1
4699,789,1
4699,407,1
4699,494,1
4699,416,1
4699,575,1
4700,69,1
4700,753,1
4700,90,1
4700,140,1
4701,405,1
4701,257,1
4701,633,1
4702,946,1
4702,508,1
4702,170,1
4703,818,1
4703,744,1
4703,256,1
4703,659,1
4703,47,1
4703,144,1
4704,421,1
4704,807,1
4704,975,1
4705,946,1
4705,56,1
4705,579,1
4706,942,1
4706,452,1
4706,939,1
4706,434,1
4707,30,1
4707,697,1
4707,627,1
4707,332,1
4708,817,1
4709,589,1
4709,258,1
4709,15,1
4710,964,1
4710,572,1
4710,925,1
4711,459,1
4711,307,1
4711,146,1
4711,703,1
4712,638,1
4712,635,1
4713,545,1
4713,555,1
4714,235,1
4715,908,1
4715,752,1
4716,444,1
4716,450,1
4717,354,1
4717,924,1
4717,508,1
4718,2,1
4718,177,1
4718,353,1
4718,231,1
4718,718,1
4719,793,1
4719,777,1
4719,489,1
4719,308,1
4720,816,1
4720,503,1
4720,78,1
4721,279,1
4721,142,1
4721,762,1
4722,635,1
4722,910,1
4723,750,1
4723,229,1
4723,65,1
4724,350,1
4724,925,1
4724,179,1
4725,161,1
4725,448,1
4725,842,1
4725,432,1
4725,759,1
4725,796,1
4725,126,1
4726,401,1
4726,702,1
4727,568,1
4727,618,1
4727,762,1
4727,441,1
4727,591,1
4728,658,1
4728,337,1
4728,78,1
4728,911,1
4728,645,1
4728,883,1
4729,892,1
4729,858,1
4729,336,1
4729,28,1
4730,594,1
4730,917,1
4730,727,1
4730,760,1
4730,416,1
4730,335,1
4731,156,1
4731,972,1
4732,421,1
4732,292,1
4733,487,1
4733,414,1
4733,580,1
4733,464,1
4733,939,1
4734,584,1
4734,535,1
4734,161,1
4734,939,1
4735,899,1
4735,944,1
4735,250,1
4735,453,1
4736,252,1
4736,203,1
4736,521,1
4737,288,1
4737,74,1
4738,393,1
4738,186,1
4738,395,1
4738,560,1
4738,360,1
4739,460,1
4739,650,1
4740,290,1
4740,303,1
4740,413,1
4740,11,1
4740,775,1
4740,813,1
4740,700,1
4740,507,1
4741,435,1
4741,848,1
4741,790,1
4741,911,1
4741,824,1
4741,177,1
4741,628,1
4742,620,1
4742,626,1
4742,814,1
4742,12,1
4742,843,1
4742,393,1
4743,81,1
4743,200,1
4743,476,1
4743,521,1
4744,129,1
4744,172,1
4744,542,1
4744,674,1
4744,457,1
4744,621,1
4744,449,1
4745,345,1
4745,788,1
4745,55,1
4746,861,1
4746,191,1
4746,692,1
4746,431,1
4746,604,1
4746,760,1
4747,468,1
4747,360,1
4748,15,1
4748,929,1
4748,650,1
4748,473,1
4749,598,1
4750,494,1
4750,213,1
4750,922,1
4750,429,1
4750,257,1
4750,51,1
4750,7,1
4751,276,1
4751,700,1
4751,529,1
4751,818,1
4752,195,1
4752,295,1
4752,737,1
4752,901,1
4752,127,1
4752,56,1
4753,850,1
4753,215,1
4753,975,1
4754,817,1
4755,327,1
4755,783,1
4755,325,1
4755,754,1
4756,8,1
4756,680,1
4756,198,1
4756,23,1
4757,352,1
4757,785,1
4757,481,1
4757,252,1
4757,83,1
4758,88,1
4758,67,1
4758,372,1
4759,475,1
4759,383,1
4759,394,1
4759,198,1
4760,552,1
4760,551,1
4760,812,1
4760,856,1
4761,287,1
4761,341,1
4761,423,1
4761,482,1
4761,797,1
4761,754,1
4761,870,1
4762,400,1
4762,595,1
4762,854,1
4763,915,1
4763,406,1
4763,264,1
4763,461,1
4763,576,1
4764,800,1
4764,345,1
4764,820,1
4764,261,1
4765,111,1
4765,134,1
4765,169,1
4766,598,1
4766,784,1
4766,842,1
4766,37,1
4766,839,1
4766,348,1
4767,976,1
4767,315,1
4767,855,1
4767,395,1
4768,616,1
4768,424,1
4769,518,1
4769,188,1
4769,745,1
4770,692,1
4770,912,1
4770,69,1
4770,269,1
4770,617,1
4771,248,1
4771,513,1
4771,371,1
4771,146,1
4772,600,1
4772,698,1
4772,987,1
4772,427,1
4773,504,1
4773,203,1
4773,992,1
4773,771,1
4774,987,1
4774,468,1
4774,292,1
4775,480,1
4775,983,1
4775,377,1
4776,184,1
4777,194,1
4777,358,1
4778,617,1
4778,160,1
4778,284,1
4778,248,1
4778,863,1
4778,62,1
4778,191,1
4779,180,1
4779,283,1
4779,40,1
4780,154,1
4780,462,1
4780,376,1
4781,563,1
4781,792,1
4782,888,1
4782,101,1
4782,909,1
4782,274,1
4782,417,1
4782,341,1
4783,313,1
4783,506,1
4783,703,1
4783,72,1
4783,420,1
4784,788,1
4784,191,1
4784,711,1
4784,152,1
4784,649,1
4785,88,1
4785,517,1
4785,574,1
4785,202,1
4785,102,1
4786,44,1
4786,644,1
4787,465,1
4787,798,1
4787,553,1
4788,324,1
4789,934,1
4789,981,1
4789,237,1
4789,387,1
4789,368,1
4789,700,1
4789,946,1
4789,654,1
4789,150,1
4789,464,1
4790,566,1
4790,914,1
4790,380,1
4791,934,1
4791,737,1
4791,798,1
4792,871,1
4792,350,1
4792,230,1
4792,231,1
4792,297,1
4793,783,1
4793,387,1
4794,527,1
4794,205,1
4795,639,1
4796,574,1
4796,131,1
4796,375,1
4797,633,1
4797,809,1
4797,353,1
4797,844,1
4797,857,1
4797,800,1
4797,183,1
4798,297,1
4798,460,1
4798,111,1
4798,390,1
4799,256,1
4800,861,1
4800,583,1
4801,209,1
4801,456,1
4801,687,1
4801,272,1
4801,240,1
4801,904,1
4802,118,1
4802,705,1
4802,145,1
4802,163,1
4803,291,1
4803,263,1
4803,806,1
4803,221,1
4804,43,1
4804,206,1
4805,551,1
4805,166,1
4805,816,1
4805,143,1
4805,730,1
4806,993,1
4806,621,1
4807,361,1
4807,673,1
4807,735,1
4807,284,1
4807,799,1
4808,326,1
4808,408,1
4808,486,1
4808,91,1
4809,190,1
4809,754,1
4809,862,1
4809,933,1
4809,525,1
4810,253,1
4810,640,1
4810,231,1
4811,305,1
4811,461,1
4811,326,1
4811,909,1
4811,64,1
4811,888,1
4812,961,1
4812,190,1
4812,52,1
4813,457,1
4813,645,1
4813,729,1
4814,893,1
4814,909,1
4815,215,1
4815,256,1
4816,992,1
4816,86,1
4817,974,1
4817,97,1
4818,598,1
4818,893,1
4818,336,1
4818,139,1
4818,88,1
4818,114,1
4819,349,1
4819,801,1
4819,49,1
4819,951,1
4819,986,1
4820,249,1
4820,734,1
4821,373,1
4821,169,1
4821,849,1
4822,700,1
4822,604,1
4822,545,1
4823,982,1
4824,138,1
4824,65,1
4824,237,1
4824,99,1
4824,231,1
4825,424,1
4825,421,1
4825,23,1
4826,575,1
4826,527,1
4826,51,1
4826,403,1
4826,57,1
4827,44,1
4827,359,1
4827,932,1
4827,240,1
4827,241,1
4827,470,1
4827,325,1
4828,823,1
4828,25,1
4828,747,1
4829,974,1
4829,370,1
4829,968,1
4829,440,1
4829,290,1
4829,528,1
4830,501,1
4830,607,1
4831,647,1
4831,447,1
4831,516,1
4831,612,1
4832,889,1
4832,497,1
4833,333,1
4834,376,1
4834,815,1
4834,650,1
4835,910,1
4835,570,1
4835,513,1
4835,933,1
4835,723,1
4835,688,1
4836,824,1
4836,29,1
4836,343,1
4837,891,1
4837,537,1
4837,393,1
4837,449,1
4837,628,1
4837,738,1
4838,369,1
4838,611,1
4838,239,1
4838,193,1
4838,852,1
4839,545,1
4839,859,1
4839,550,1
4839,371,1
4840,394,1
4841,871,1
4841,230,1
4841,252,1
4841,25,1
4842,405,1
4842,723,1
4842,561,1
4843,311,1
4843,146,1
4843,168,1
4843,816,1
4844,510,1
4844,595,1
4844,769,1
4844,815,1
4845,127,1
4845,375,1
4845,656,1
4845,330,1
4846,869,1
4846,563,1
4846,798,1
4846,90,1
4846,816,1
4846,737,1
4846,744,1
4847,630,1
4847,568,1
4847,214,1
4848,405,1
4848,565,1
4848,865,1
4848,72,1
4848,106,1
4849,61,1
4849,919,1
4849,167,1
4849,168,1
4850,70,1
4850,42,1
4850,301,1
4850,147,1
4850,922,1
4850,140,1
4850,952,1
4851,203,1
4851,519,1
4852,633,1
4852,747,1
4852,879,1
4852,415,1
4852,657,1
4852,309,1
4853,388,1
4853,479,1
4853,830,1
4853,15,1
4853,764,1
4854,288,1
4854,578,1
4854,919,1
4855,113,1
4855,390,1
4855,609,1
4855,768,1
4855,728,1
4855,417,1
4855,550,1
4855,967,1
4856,803,1
4856,397,1
4856,644,1
4856,34,1
4856,350,1
4856,902,1
4856,138,1
4857,127,1
4857,483,1
4857,758,1
4858,555,1
4858,562,1
4858,623,1
4858,795,1
4859,304,1
4859,838,1
4859,759,1
4859,1000,1
4860,191,1
4860,448,1
4860,518,1
4861,206,1
4861,330,1
4861,44,1
4861,977,1
4861,851,1
4861,363,1
4862,689,1
4862,326,1
4862,34,1
4862,74,1
4862,134,1
4863,928,1
4863,472,1
4864,749,1
4864,570,1
4865,354,1
4866,436,1
4866,95,1
4866,379,1
4866,718,1
4867,594,1
4867,104,1
4867,999,1
4868,296,1
4868,718,1
4868,687,1
4868,621,1
4868,45,1
4868,447,1
4869,122,1
4869,595,1
4869,954,1
4869,227,1
4869,817,1
4869,931,1
4870,690,1
4870,349,1
4870,570,1
4871,336,1
4871,472,1
4871,461,1
4872,485,1
4872,81,1
4872,876,1
4872,179,1
4872,424,1
4872,830,1
4872,546,1
4873,574,1
4873,834,1
4873,34,1
4874,780,1
4874,208,1
4874,315,1
4875,295,1
4875,125,1
4876,562,1
4876,131,1
4876,281,1
4877,902,1
4878,710,1
4878,669,1
4878,708,1
4878,350,1
4879,789,1
4880,522,1
4880,858,1
4880,442,1
4880,106,1
4881,630,1
4882,970,1
4883,685,1
4883,382,1
4883,330,1
4883,691,1
4884,190,1
4884,303,1
4884,56,1
4884,196,1
4884,680,1
4884,896,1
4884,294,1
4885,901,1
4885,245,1
4885,550,1
4885,843,1
4886,848,1
4886,791,1
4886,78,1
4886,563,1
4887,559,1
4887,223,1
4887,578,1
4888,823,1
4888,534,1
4889,802,1
4889,18,1
4889,860,1
4889,595,1
4889,354,1
4889,822,1
4890,79,1
4890,515,1
4890,673,1
4890,983,1
4890,924,1
4891,140,1
4892,950,1
4892,62,1
4892,83,1
4893,823,1
4893,731,1
4893,427,1
4893,205,1
4894,607,1
4894,202,1
4894,384,1
4894,315,1
4894,138,1
4894,722,1
4895,752,1
4895,660,1
4895,574,1
4895,808,1
4895,129,1
4896,875,1
4897,540,1
4897,329,1
4897,904,1
4897,23,1
4898,510,1
4898,166,1
4898,97,1
4898,635,1
4899,295,1
4899,914,1
4899,725,1
4899,620,1
4900,332,1
4901,410,1
4901,829,1
4901,950,1
4902,180,1
4903,302,1
4903,68,1
4903,744,1
4903,802,1
4904,144,1
4904,587,1
4904,772,1
4904,612,1
4905,32,1
4905,750,1
4905,362,1
4905,840,1
4905,559,1
4905,682,1
4905,673,1
4906,22,1
4906,170,1
4906,851,1
4906,389,1
4907,108,1
4907,204,1
4907,99,1
4907,967,1
4908,879,1
4908,192,1
4909,675,1
4909,799,1
4909,989,1
4909,783,1
4910,923,1
4910,512,1
4911,48,1
4911,775,1
4911,390,1
4912,516,1
4913,623,1
4913,749,1
4913,138,1
4913,322,1
4913,870,1
4914,77,1
4914,233,1
4914,270,1
4915,90,1
4915,915,1
4915,325,1
4915,478,1
4916,661,1
4916,20,1
4916,697,1
4916,401,1
4917,324,1
4917,719,1
4917,663,1
4917,786,1
4917,850,1
4917,261,1
4918,195,1
4918,251,1
4918,878,1
4918,968,1
4919,800,1
4919,682,1
4919,220,1
4919,210,1
4920,727,1
4920,54,1
4920,187,1
4920,792,1
4920,458,1
4921,778,1
4922,239,1
4922,528,1
4922,383,1
4922,529,1
4922,892,1
4923,784,1
4924,482,1
4924,119,1
4925,460,1
4925,299,1
4925,529,1
4926,509,1
4926,77,1
4926,340,1
4927,930,1
4927,836,1
4927,226,1
4927,491,1
4927,157,1
4928,199,1
4928,409,1
4928,931,1
4929,430,1
4929,802,1
4929,225,1
4929,18,1
4929,808,1
4930,711,1
4931,756,1
4932,520,1
4932,495,1
4932,776,1
4932,814,1
4933,96,1
4934,354,1
4934,732,1
4934,13,1
4935,793,1
4935,189,1
4935,141,1
4936,204,1
4936,588,1
4936,545,1
4937,219,1
4937,583,1
4938,581,1
4938,730,1
4938,978,1
4939,526,1
4939,711,1
4939,679,1
4939,870,1
4939,667,1
4939,937,1
4939,750,1
4940,15,1
4940,258,1
4940,476,1
4941,374,1
4941,302,1
4941,760,1
4941,959,1
4942,785,1
4942,97,1
4942,452,1
4942,912,1
4943,193,1
4943,9,1
4943,917,1
4943,881,1
4944,264,1
4945,106,1
4945,825,1
4945,991,1
4945,868,1
4946,143,1
4946,420,1
4946,301,1
4946,498,1
4946,25,1
4946,95,1
4946,853,1
4946,643,1
4947,803,1
4947,986,1
4947,178,1
